접수번호,법인구분,고유번호,법인명,주식의종류,이름,관계,기초주식수,기초주식지분율,기말주식수,기말주식지분율,비고,보고서연도
20210311001118,Y,00104856,삼성증권,보통주,사재훈,"최대주주의
계열회사
등기임원","4,000",0.00,"4,000",0.00,-,2020
20210311001118,Y,00104856,삼성증권,보통주,이승호,"최대주주의
계열회사
등기임원",0,0.00,"3,224",0.00,"'20.3.20
신규선임",2020
20210311001118,Y,00104856,삼성증권,보통주,계,,"26,572,569",29.76,"26,608,651",29.80,-,2020
20210311001118,Y,00104856,삼성증권,우선주,계,,-,-,-,-,-,2020
20220310000784,Y,00104856,삼성증권,보통주,삼성생명보험,최대주주,"26,246,112",29.39,"26,246,112",29.39,-,2021
20220310000784,Y,00104856,삼성증권,보통주,"삼성생명보험
(특별계정)",최대주주,"153,127",0.17,"144,872",0.16,-,2021
20220310000784,Y,00104856,삼성증권,보통주,삼성문화재단,"최대주주의
계열비영리법인","195,992",0.22,"195,992",0.22,-,2021
20220310000784,Y,00104856,삼성증권,보통주,장석훈,"최대주주의
계열회사
등기임원","6,196",0.01,"6,196",0.01,-,2021
20220310000784,Y,00104856,삼성증권,보통주,사재훈,"최대주주의
계열회사
등기임원","4,000",0.00,"4,000",0.00,-,2021
20220310000784,Y,00104856,삼성증권,보통주,이승호,"최대주주의
계열회사
등기임원","3,224",0.00,0,0.00,"'21.12.14日
일신상의 사유로 사임",2021
20220310000784,Y,00104856,삼성증권,보통주,계,,"26,608,651",29.80,"26,597,172",29.78,-,2021
20220310000784,Y,00104856,삼성증권,우선주,계,,-,-,-,-,-,2021
20230309000572,Y,00104856,삼성증권,보통주,삼성생명보험,최대주주,"26,246,112",29.39,"26,246,112",29.39,-,2022
20230309000572,Y,00104856,삼성증권,보통주,"삼성생명보험
(특별계정)",최대주주,"144,872",0.16,"5,503",0.01,-,2022
20230309000572,Y,00104856,삼성증권,보통주,삼성문화재단,"최대주주의
계열비영리법인","195,992",0.22,"195,992",0.22,-,2022
20230309000572,Y,00104856,삼성증권,보통주,장석훈,"최대주주의
계열회사
등기임원","6,196",0.01,"6,196",0.01,-,2022
20230309000572,Y,00104856,삼성증권,보통주,사재훈,"최대주주의
계열회사
등기임원","4,000",0.00,0,0.00,"'22.12.11日
일신상의 사유로
사임",2022
20230309000572,Y,00104856,삼성증권,보통주,이종완,"최대주주의
계열회사
등기임원",0,0.00,"2,341",0.00,"'22.3.18日
사내이사 신규선임-",2022
20230309000572,Y,00104856,삼성증권,보통주,계,,"26,597,172",29.78,"26,456,144",29.63,-,2022
20230309000572,Y,00104856,삼성증권,우선주,계,,-,-,-,-,-,2022
20210317000664,Y,00131054,유진증권,보통주,유진기업(주),최대주주 본인,"26,400,920",27.25,"26,400,920",27.25,-,2020
20210317000664,Y,00131054,유진증권,보통주,유동진,기타,0,0.00,"20,257",0.02,-,2020
20210317000664,Y,00131054,유진증권,보통주,유창수,발행회사 임원,"864,707",0.89,"864,707",0.89,-,2020
20210317000664,Y,00131054,유진증권,보통주,유재필,기타,"165,884",0.17,"165,884",0.17,-,2020
20210317000664,Y,00131054,유진증권,보통주,유순태,계열회사 임원,"467,120",0.48,"467,120",0.48,-,2020
20210317000664,Y,00131054,유진증권,보통주,구금숙,기타,0,0.00,"40,211",0.04,-,2020
20210317000664,Y,00131054,유진증권,보통주,유정민,기타,0,0.00,"49,500",0.05,-,2020
20210317000664,Y,00131054,유진증권,보통주,유정윤,기타,0,0.00,"49,280",0.05,-,2020
20210317000664,Y,00131054,유진증권,보통주,유정주,기타,0,0.00,"39,130",0.04,-,2020
20210317000664,Y,00131054,유진증권,보통주,유승연,기타,0,0.00,"20,376",0.02,-,2020
20210317000664,Y,00131054,유진증권,보통주,계,,"27,898,631",28.80,"28,117,385",29.03,-,2020
20210317000664,Y,00131054,유진증권,기타,계,,-,-,-,-,-,2020
20220316000791,Y,00131054,유진증권,보통주,유진기업(주),최대주주 본인,"26,400,920",27.25,"27,373,920",28.26,장내 매수,2021
20220316000791,Y,00131054,유진증권,보통주,유동진,기타,"20,257",0.02,"20,257",0.02,-,2021
20220316000791,Y,00131054,유진증권,보통주,유창수,발행회사 임원,"864,707",0.89,"864,707",0.89,-,2021
20220316000791,Y,00131054,유진증권,보통주,유재필,기타,"165,884",0.17,"165,884",0.17,-,2021
20220316000791,Y,00131054,유진증권,보통주,유순태,계열회사 임원,"467,120",0.48,"467,120",0.48,-,2021
20220316000791,Y,00131054,유진증권,보통주,구금숙,기타,"40,211",0.04,"40,211",0.04,-,2021
20220316000791,Y,00131054,유진증권,보통주,유정민,기타,"49,500",0.05,"49,500",0.05,-,2021
20220316000791,Y,00131054,유진증권,보통주,유정윤,기타,"49,280",0.05,0,0.00,장내 매도,2021
20220316000791,Y,00131054,유진증권,보통주,유정주,기타,"39,130",0.04,"39,130",0.04,-,2021
20220316000791,Y,00131054,유진증권,보통주,유승연,기타,"20,376",0.02,"20,376",0.02,-,2021
20220316000791,Y,00131054,유진증권,보통주,계,,"28,117,385",29.03,"29,041,105",29.97,-,2021
20220316000791,Y,00131054,유진증권,-,계,,-,-,-,-,-,2021
20230315000887,Y,00131054,유진증권,보통주,유진기업(주),최대주주 본인,"27,373,920",28.26,"27,373,920",28.26,-,2022
20230315000887,Y,00131054,유진증권,보통주,동화기업(주),계열회사,0,0.00,"939,596",0.97,장내매수,2022
20230315000887,Y,00131054,유진증권,보통주,유진레저(주),계열회사,0,0.00,"939,390",0.97,장내매수,2022
20230315000887,Y,00131054,유진증권,보통주,유창수,발행회사 임원,"864,707",0.89,"1,300,000",1.34,장내매수,2022
20230315000887,Y,00131054,유진증권,보통주,유재필,기타,"165,884",0.17,"165,884",0.17,-,2022
20230315000887,Y,00131054,유진증권,보통주,유순태,계열회사 임원,"467,120",0.48,"467,120",0.48,-,2022
20230315000887,Y,00131054,유진증권,보통주,구금숙,기타,"40,211",0.04,"40,211",0.04,-,2022
20230315000887,Y,00131054,유진증권,보통주,유정민,기타,"49,500",0.05,"49,500",0.05,-,2022
20230315000887,Y,00131054,유진증권,보통주,유정주,기타,"39,130",0.04,"39,130",0.04,-,2022
20230315000887,Y,00131054,유진증권,보통주,유승연,기타,"20,376",0.02,"20,376",0.02,-,2022
20230315000887,Y,00131054,유진증권,보통주,유동진,기타,"20,257",0.02,"20,257",0.02,-,2022
20230315000887,Y,00131054,유진증권,보통주,계,,"29,041,105",29.97,"31,355,384",32.37,-,2022
20230315000887,Y,00131054,유진증권,-,계,,-,-,-,-,-,2022
20210317000970,Y,00162416,한양증권,보통주,한양학원,최대주주,"2,074,010",16.29,"2,074,010",16.29,-,2020
20210317000970,Y,00162416,한양증권,보통주,김명희,특수관계인,"72,000",0.57,"72,000",0.57,-,2020
20210317000970,Y,00162416,한양증권,보통주,임재택,임원,"68,690",0.54,"68,690",0.54,-,2020
20210317000970,Y,00162416,한양증권,보통주,정경윤,임원,"10,000",0.08,"10,000",0.08,-,2020
20210317000970,Y,00162416,한양증권,우선주,한양학원,최대주주,"76,435",14.56,"76,435",14.56,-,2020
20210317000970,Y,00162416,한양증권,보통주,백남관광,특수관계인,"1,381,149",10.85,"1,381,149",10.85,-,2020
20210317000970,Y,00162416,한양증권,우선주,백남관광,특수관계인,"46,293",8.82,"46,293",8.82,-,2020
20210317000970,Y,00162416,한양증권,보통주,에이치비디씨,특수관계인,"948,234",7.45,"948,234",7.45,-,2020
20210317000970,Y,00162416,한양증권,우선주,에이치비디씨,특수관계인,"82,890",15.79,"82,890",15.79,-,2020
20210317000970,Y,00162416,한양증권,보통주,김종량,특수관계인,"515,512",4.05,"515,512",4.05,-,2020
20210317000970,Y,00162416,한양증권,보통주,김종식,특수관계인,"85,648",0.67,"85,648",0.67,-,2020
20210317000970,Y,00162416,한양증권,보통주,김명서,특수관계인,"72,000",0.57,"72,000",0.57,-,2020
20210317000970,Y,00162416,한양증권,보통주,계,,"5,227,243",41.07,"5,227,243",41.07,-,2020
20210317000970,Y,00162416,한양증권,우선주,계,,"205,618",39.17,"205,618",39.17,-,2020
20220315001266,Y,00162416,한양증권,보통주,한양학원,최대주주,"2,074,010",16.29,"2,074,010",16.29,-,2021
20220315001266,Y,00162416,한양증권,보통주,김명희,특수관계인,"72,000",0.57,"72,000",0.57,-,2021
20220315001266,Y,00162416,한양증권,보통주,임재택,임원,"68,690",0.54,"68,690",0.54,-,2021
20220315001266,Y,00162416,한양증권,보통주,정경윤,임원,"10,000",0.08,"10,000",0.08,-,2021
20220315001266,Y,00162416,한양증권,우선주,한양학원,최대주주,"76,435",14.56,"76,435",14.56,-,2021
20220315001266,Y,00162416,한양증권,보통주,백남관광,특수관계인,"1,381,149",10.85,"1,381,149",10.85,-,2021
20220315001266,Y,00162416,한양증권,우선주,백남관광,특수관계인,"46,293",8.82,"46,293",8.82,-,2021
20220315001266,Y,00162416,한양증권,보통주,에이치비디씨,특수관계인,"948,234",7.45,"948,234",7.45,-,2021
20220315001266,Y,00162416,한양증권,우선주,에이치비디씨,특수관계인,"82,890",15.79,"82,890",15.79,-,2021
20220315001266,Y,00162416,한양증권,보통주,김종량,특수관계인,"515,512",4.05,"515,512",4.05,-,2021
20220315001266,Y,00162416,한양증권,보통주,김종식,특수관계인,"85,648",0.67,"85,648",0.67,-,2021
20220315001266,Y,00162416,한양증권,보통주,김명서,특수관계인,"72,000",0.57,"72,000",0.57,-,2021
20220315001266,Y,00162416,한양증권,보통주,계,,"5,227,243",41.07,"5,227,243",41.07,-,2021
20220315001266,Y,00162416,한양증권,우선주,계,,"205,618",39.17,"205,618",39.17,-,2021
20230315000894,Y,00162416,한양증권,보통주,한양학원,최대주주,"2,074,010",16.29,"2,074,010",16.29,-,2022
20230315000894,Y,00162416,한양증권,보통주,김명희,특수관계인,"72,000",0.57,"72,000",0.57,-,2022
20230315000894,Y,00162416,한양증권,보통주,임재택,임원,"68,690",0.54,"68,690",0.54,-,2022
20230315000894,Y,00162416,한양증권,보통주,정경윤,임원,"10,000",0.08,"10,000",0.08,-,2022
20230315000894,Y,00162416,한양증권,우선주,한양학원,최대주주,"76,435",14.56,"76,435",14.56,-,2022
20230315000894,Y,00162416,한양증권,보통주,백남관광,특수관계인,"1,381,149",10.85,"1,381,149",10.85,-,2022
20230315000894,Y,00162416,한양증권,우선주,백남관광,특수관계인,"46,293",8.82,"46,293",8.82,-,2022
20230315000894,Y,00162416,한양증권,보통주,에이치비디씨,특수관계인,"948,234",7.45,"948,234",7.45,-,2022
20230315000894,Y,00162416,한양증권,우선주,에이치비디씨,특수관계인,"82,890",15.79,"82,890",15.79,-,2022
20230315000894,Y,00162416,한양증권,보통주,김종량,특수관계인,"515,512",4.05,"515,512",4.05,-,2022
20230315000894,Y,00162416,한양증권,보통주,김종식,특수관계인,"85,648",0.67,"85,648",0.67,-,2022
20230315000894,Y,00162416,한양증권,보통주,김명서,특수관계인,"72,000",0.57,"72,000",0.57,-,2022
20230315000894,Y,00162416,한양증권,보통주,계,,"5,227,243",41.07,"5,227,243",41.07,-,2022
20230315000894,Y,00162416,한양증권,우선주,계,,"205,618",39.17,"205,618",39.17,-,2022
20210311001242,Y,00137997,현대차증권,보통주,"현대
자동차",최대주주,"8,065,595",27.49,"8,065,595",27.49,-,2020
20210311001242,Y,00137997,현대차증권,보통주,"현대
모비스","특수
관계인","4,983,200",16.99,"4,983,200",16.99,-,2020
20210311001242,Y,00137997,현대차증권,보통주,"기아
자동차","특수
관계인","1,438,449",4.90,"1,438,449",4.90,-,2020
20210311001242,Y,00137997,현대차증권,보통주,이용배,"특수
관계인","23,000",0.08,"23,000",0.08,계열사 임원,2020
20210311001242,Y,00137997,현대차증권,보통주,계,,"14,510,244",49.46,"14,510,244",49.46,-,2020
20210311001242,Y,00137997,현대차증권,기타,계,,-,-,-,-,-,2020
20220310000899,Y,00137997,현대차증권,보통주,현대자동차,최대주주,"8,065,595",27.49,"8,065,595",25.43,-,2021
20220310000899,Y,00137997,현대차증권,보통주,현대모비스,"특수
관계인","4,983,200",16.99,"4,983,200",15.71,-,2021
20220310000899,Y,00137997,현대차증권,보통주,기아,"특수
관계인","1,438,449",4.90,"1,438,449",4.54,-,2021
20220310000899,Y,00137997,현대차증권,보통주,이용배,"특수
관계인","23,000",0.08,"23,000",0.07,계열사 임원,2021
20220310000899,Y,00137997,현대차증권,보통주,계,,"14,510,244",49.46,"14,510,244",45.76,-,2021
20220310000899,Y,00137997,현대차증권,기타,계,,-,-,-,-,-,2021
20230315000803,Y,00137997,현대차증권,보통주,현대자동차,최대주주,"8,065,595",25.43,"8,065,595",25.43,-,2022
20230315000803,Y,00137997,현대차증권,보통주,현대모비스,특수관계인,"4,983,200",15.71,"4,983,200",15.71,-,2022
20230315000803,Y,00137997,현대차증권,보통주,기아,특수관계인,"1,438,449",4.54,"1,438,449",4.54,-,2022
20230315000803,Y,00137997,현대차증권,보통주,계,,"14,487,244",45.68,"14,487,244",45.68,-,2022
20230315000803,Y,00137997,현대차증권,기타,계,,-,-,-,-,-,2022
20210317000957,K,00330424,이베스트투자증권,보통주,지앤에이사모투자전문회사,본인,"34,239,190",61.71,"34,239,190",61.71,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,이규윤,특수관계인,"12,000",0.02,"22,000",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,백호진,특수관계인,"10,000",0.02,"20,000",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,김주한,특수관계인,"10,000",0.02,"20,000",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,김현호,특수관계인,"7,500",0.01,"17,500",0.03,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,권우석,특수관계인,"10,000",0.02,"10,000",0.02,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,박창진,특수관계인,"10,000",0.02,"20,000",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,이현주,특수관계인,"5,400",0.01,"15,400",0.03,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,이선범,특수관계인,"6,300",0.01,"6,300",0.01,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,김동현,특수관계인,"6,310",0.01,"10,200",0.02,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,이종호,특수관계인,"6,460",0.01,"18,300",0.03,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,김원규,특수관계인,"30,659",0.06,"40,000",0.07,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,남궁환,특수관계인,0,0.00,"10,000",0.02,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,김영진,특수관계인,"6,300",0.01,"6,300",0.01,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,정종열,특수관계인,"14,802",0.03,"20,000",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,이주한,특수관계인,"15,200",0.03,"27,200",0.05,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,윤지호,특수관계인,"14,000",0.03,"24,000",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,오응진,특수관계인,"14,000",0.03,"14,000",0.03,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,정유호,특수관계인,"14,000",0.03,"30,000",0.05,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,정성근,특수관계인,"10,508",0.02,"20,508",0.04,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,김용두,특수관계인,"15,436",0.03,"25,436",0.05,-,2020
20210317000957,K,00330424,이베스트투자증권,보통주,계,,"34,458,065",62.11,"34,616,334",62.39,-,2020
20210317000957,K,00330424,이베스트투자증권,-,계,,-,-,-,-,-,2020
20220317000673,K,00330424,이베스트투자증권,보통주,지앤에이사모투자전문회사,본인,"34,239,190",61.71,"34,239,190",61.71,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,김용두,특수관계인,"25,436",0.05,"25,436",0.05,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,백호진,특수관계인,"20,000",0.04,"20,000",0.04,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,김주한,특수관계인,"20,000",0.04,"20,000",0.04,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,권우석,특수관계인,"10,000",0.02,"10,000",0.02,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,김현호,특수관계인,"17,500",0.03,"17,500",0.03,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,이현주,특수관계인,"15,400",0.03,"15,400",0.03,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,이선범,특수관계인,"6,300",0.01,"6,300",0.01,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,김동현,특수관계인,"10,200",0.02,"10,200",0.02,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,이종호,특수관계인,"18,300",0.03,"18,300",0.03,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,남궁환,특수관계인,"10,000",0.02,"10,000",0.02,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,김원규,특수관계인,"40,000",0.07,"40,000",0.07,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,김영진,특수관계인,"6,300",0.01,"6,300",0.01,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,심정오,특수관계인,"6,300",0.01,"6,300",0.01,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,박정우,특수관계인,"6,300",0.01,"6,300",0.01,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,조문종,특수관계인,"6,300",0.01,"6,300",0.01,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,노현일,특수관계인,"6,300",0.01,"6,300",0.01,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,정종열,특수관계인,"20,000",0.04,"20,000",0.04,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,이주한,특수관계인,"27,200",0.05,"27,200",0.05,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,윤지호,특수관계인,"24,000",0.04,"24,000",0.04,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,오응진,특수관계인,"14,000",0.03,"14,000",0.03,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,정유호,특수관계인,"30,000",0.05,"30,000",0.05,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,정성근,특수관계인,"20,508",0.04,"20,508",0.04,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,이규윤,특수관계인,"22,000",0.04,"22,000",0.04,-,2021
20220317000673,K,00330424,이베스트투자증권,보통주,계,,"34,621,534",62.40,"34,621,534",62.40,-,2021
20220317000673,K,00330424,이베스트투자증권,-,계,,-,-,-,-,-,2021
20230316001115,K,00330424,이베스트투자증권,보통주,지앤에이사모투자전문회사,본인,"34,239,190",61.71,"34,239,190",61.71,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,권우석,피투자회사 미등기임원,"10,000",0.02,"10,000",0.02,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,이현주,피투자회사 미등기임원,"15,400",0.03,"15,400",0.03,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,이선범,피투자회사 미등기임원,"6,300",0.01,"6,300",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,김동현,피투자회사 미등기임원,"10,200",0.02,"10,200",0.02,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,김영진,피투자회사 미등기임원,"6,300",0.01,"6,300",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,이종호,피투자회사 미등기임원,"18,300",0.03,"18,300",0.03,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,남궁환,피투자회사 미등기임원,"10,000",0.02,"10,000",0.02,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,심정오,피투자회사 미등기임원,"6,300",0.01,"6,300",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,박정우,피투자회사 미등기임원,"6,300",0.01,"6,300",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,조문종,피투자회사 미등기임원,"6,300",0.01,"6,300",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,김원규,피투자회사 대표이사,"40,000",0.07,"40,000",0.07,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,노현일,피투자회사 미등기임원,"6,300",0.01,"6,300",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,이준엽,피투자회사 미등기임원,"6,598",0.01,"6,598",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,윤원재,피투자회사 미등기임원,"6,500",0.01,"6,500",0.01,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,정종열,피투자회사 미등기임원,"20,000",0.04,0,0.00,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,이주한,피투자회사 미등기임원,"27,200",0.05,"27,200",0.05,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,윤지호,피투자회사 미등기임원,"24,000",0.04,"24,000",0.04,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,오응진,피투자회사 미등기임원,"14,000",0.03,"14,000",0.03,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,정성근,피투자회사 미등기임원,"20,508",0.04,"20,508",0.04,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,이규윤,피투자회사 미등기임원,"22,000",0.04,"22,000",0.04,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,김주한,피투자회사 미등기임원,"20,000",0.04,"20,000",0.04,-,2022
20230316001115,K,00330424,이베스트투자증권,보통주,계,,"34,541,696",62.26,"34,521,696",62.22,-,2022
20230316001115,K,00330424,이베스트투자증권,-,계,,-,-,-,-,-,2022
20210326001145,Y,00113359,교보증권,보통주,교보생명보험(주),최대주주,"18,585,473",51.63,"47,238,769",73.06,-,2020
20210326001145,Y,00113359,교보증권,보통주,김해준,계열사임원(대표이사),"28,000",0.08,"38,000",0.06,-,2020
20210326001145,Y,00113359,교보증권,보통주,박봉권,계열사임원(대표이사),0,0.00,"10,000",0.02,-,2020
20210326001145,Y,00113359,교보증권,보통주,신유삼,계열사임원(사외이사),0,0.00,"6,500",0.01,-,2020
20210326001145,Y,00113359,교보증권,보통주,이찬우,계열사임원(사외이사),0,0.00,3,0.00,"구주권의 신주권 변경시 
구주권 분실로 인한 미회수 주식 보유",2020
20210326001145,Y,00113359,교보증권,보통주,계,,"18,613,473",51.70,"47,293,272",73.15,-,2020
20210326001145,Y,00113359,교보증권,-,계,,-,-,-,-,-,2020
20220315000921,Y,00113359,교보증권,보통주,교보생명보험(주),최대주주,"47,238,769",73.06,"47,238,769",73.06,-,2021
20220315000921,Y,00113359,교보증권,보통주,박봉권,계열사임원(대표이사),"10,000",0.02,"12,383",0.02,-,2021
20220315000921,Y,00113359,교보증권,보통주,이찬우,계열사임원(사외이사),3,0.00,3,0.00,-,2021
20220315000921,Y,00113359,교보증권,보통주,계,,"47,248,772",73.08,"47,251,155",73.08,-,2021
20220315000921,Y,00113359,교보증권,-,계,,-,-,-,-,-,2021
20230314000692,Y,00113359,교보증권,보통주,교보생명보험(주),최대주주,"47,238,769",73.06,"47,238,769",73.06,-,2022
20230314000692,Y,00113359,교보증권,보통주,박봉권,"계열사임원
(대표이사)","12,383",0.02,"25,848",0.04,장내매수,2022
20230314000692,Y,00113359,교보증권,보통주,이찬우,"계열사임원
(사외이사)",3,0.00,0,0.00,장내매도,2022
20230314000692,Y,00113359,교보증권,보통주,계,,"47,251,155",73.08,"47,264,617",73.10,-,2022
20230314000692,Y,00113359,교보증권,우선주,계,,-,-,-,-,-,2022
20210317000924,Y,00115694,DB금융투자,보통주,DB손해보험(주),최대주주,"10,643,969",25.08,"10,643,969",25.08,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,김정남,계열사임원,"10,000",0.02,"10,000",0.02,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,고원종,계열사임원,"19,000",0.04,"26,500",0.06,장내 매수,2020
20210317000924,Y,00115694,DB금융투자,보통주,박기호,계열사임원,0,0.00,"39,970",0.09,임원 취임,2020
20210317000924,Y,00115694,DB금융투자,보통주,DB김준기문화재단,특수관계인,"794,902",1.87,"794,902",1.87,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,김준기,특수관계인,"2,122,205",5.00,"2,122,205",5.00,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,김남호,특수관계인,"2,706,364",6.38,"206,364",0.49,시간외매도,2020
20210317000924,Y,00115694,DB금융투자,보통주,김정희,특수관계인,"359,378",0.85,"359,378",0.85,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,김명자,특수관계인,"25,666",0.06,"25,666",0.06,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,김명희,특수관계인,"4,265",0.01,"4,265",0.01,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,김두연,특수관계인,"79,123",0.19,"79,123",0.19,-,2020
20210317000924,Y,00115694,DB금융투자,보통주,곽제동,계열사임원,"20,000",0.05,0,0.00,임원 퇴임,2020
20210317000924,Y,00115694,DB금융투자,보통주,계,,"16,784,872",39.54,"14,312,342",33.72,-,2020
20210317000924,Y,00115694,DB금융투자,우선주,계,,-,-,-,-,-,2020
20220316001241,Y,00115694,DB금융투자,보통주,DB손해보험(주),최대주주,"10,643,969",25.08,"10,643,969",25.08,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,고원종,계열사임원,"26,500",0.06,"26,500",0.06,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,박기호,계열사임원,"39,970",0.09,"39,970",0.09,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,DB김준기문화재단,특수관계인,"794,902",1.87,"794,902",1.87,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,김준기,특수관계인,"2,122,205",5.00,"2,288,479",5.39,특수관계인 김정희의 사망에 따른 상속분 증가,2021
20220316001241,Y,00115694,DB금융투자,보통주,김남호,특수관계인,"206,364",0.49,"399,468",0.94,특수관계인 김정희의 사망에 따른 상속분 증가,2021
20220316001241,Y,00115694,DB금융투자,보통주,김정희,특수관계인,"359,378",0.85,0,0.00,사망,2021
20220316001241,Y,00115694,DB금융투자,보통주,김명자,특수관계인,"25,666",0.06,"25,666",0.06,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,김명희,특수관계인,"4,265",0.01,"4,265",0.01,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,김두연,특수관계인,"79,123",0.19,"79,123",0.19,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,김정남,계열사임원,"10,000",0.02,"10,000",0.02,-,2021
20220316001241,Y,00115694,DB금융투자,보통주,계,,"14,312,342",33.72,"14,312,342",33.72,-,2021
20220316001241,Y,00115694,DB금융투자,우선주,계,,-,-,-,-,-,2021
20230321001219,Y,00115694,DB금융투자,보통주,DB손해보험(주),최대주주,"10,643,969",25.08,"10,643,969",25.08,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,박기호,계열사임원,"39,970",0.09,0,0.00,"퇴임(-39,970주)",2022
20230321001219,Y,00115694,DB금융투자,보통주,김준기,특수관계인,"2,288,479",5.39,"2,288,479",5.39,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,DB김준기문화재단,특수관계인,"794,902",1.87,"794,902",1.87,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,김남호,특수관계인,"399,468",0.94,"399,468",0.94,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,김명자,특수관계인,"25,666",0.06,"25,666",0.06,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,김명희,특수관계인,"4,265",0.01,"4,265",0.01,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,김두연,특수관계인,"79,123",0.19,"79,123",0.19,-,2022
20230321001219,Y,00115694,DB금융투자,보통주,김정남,계열사임원,"10,000",0.02,"10,000",0.02,-,2022
